ticker,side,contracts,entry_price,entry_ts,exit_price,exit_ts,exit_reason,fees,pnl
KXBTC15M-26SEP131800-00,no,10,95,1789336582,100,1789336803,settlement,0.04,0.46
KXBTC15M-26SEP131815-15,no,10,95,1789337156,100,1789337708,settlement,0.04,0.46
KXBTC15M-26SEP131830-30,no,10,95,1789338222,100,1789338614,settlement,0.04,0.46
KXBTC15M-26SEP131945-45,yes,10,96,1789342930,100,1789343111,settlement,0.03,0.37
KXBTC15M-26SEP132030-30,no,10,95,1789345390,100,1789345802,settlement,0.04,0.46
KXBTC15M-26SEP132045-45,yes,10,95,1789346155,100,1789346707,settlement,0.04,0.46
KXBTC15M-26SEP132300-00,yes,10,96,1789354452,100,1789354804,settlement,0.03,0.37
KXBTC15M-26SEP132345-45,no,10,97,1789357214,100,1789357515,settlement,0.03,0.27
KXBTC15M-26SEP140130-30,no,10,95,1789363502,100,1789363813,settlement,0.04,0.46
KXBTC15M-26SEP140215-15,yes,10,96,1789366050,100,1789366513,settlement,0.03,0.37
KXBTC15M-26SEP140230-30,no,10,95,1789367087,100,1789367409,settlement,0.04,0.46
KXBTC15M-26SEP140330-30,yes,10,96,1789370834,100,1789371015,settlement,0.03,0.37
KXBTC15M-26SEP140600-00,yes,10,96,1789379530,100,1789380013,settlement,0.03,0.37
KXBTC15M-26SEP140745-45,no,10,95,1789385747,100,1789386309,settlement,0.04,0.46
KXBTC15M-26SEP140815-15,yes,10,96,1789387922,100,1789388113,settlement,0.03,0.37
KXBTC15M-26SEP140830-30,yes,10,96,1789388627,100,1789389009,settlement,0.03,0.37
KXBTC15M-26SEP140900-00,no,10,95,1789390320,100,1789390812,settlement,0.04,0.46
KXBTC15M-26SEP140945-45,yes,10,96,1789392930,100,1789393503,settlement,0.03,0.37
KXBTC15M-26SEP141230-30,yes,10,96,1789402890,100,1789403412,settlement,0.03,0.37
KXBTC15M-26SEP141300-00,yes,10,95,1789404653,100,1789405216,settlement,0.04,0.46
KXBTC15M-26SEP141400-00,yes,10,96,1789408544,100,1789408806,settlement,0.03,0.37
KXBTC15M-26SEP141515-15,no,10,97,1789413062,100,1789413303,settlement,0.03,0.27
KXBTC15M-26SEP141530-30,yes,10,96,1789413878,100,1789414209,settlement,0.03,0.37
KXBTC15M-26SEP141630-30,yes,10,95,1789417264,100,1789417807,settlement,0.04,0.46
KXBTC15M-26SEP141715-15,no,10,96,1789420267,100,1789420518,settlement,0.03,0.37
KXBTC15M-26SEP141830-30,no,10,95,1789424490,100,1789425013,settlement,0.04,0.46
KXBTC15M-26SEP141915-15,no,10,95,1789427231,100,1789427714,settlement,0.04,0.46
KXBTC15M-26SEP141945-45,no,10,95,1789429054,100,1789429506,settlement,0.04,0.46
KXBTC15M-26SEP142000-00,no,10,97,1789429960,100,1789430412,settlement,0.03,0.27
KXBTC15M-26SEP142115-15,no,10,95,1789434526,100,1789434918,settlement,0.04,0.46
KXBTC15M-26SEP142130-30,yes,10,97,1789435401,100,1789435813,settlement,0.03,0.27
KXBTC15M-26SEP142145-45,yes,10,95,1789436368,100,1789436710,settlement,0.04,0.46
KXBTC15M-26SEP142315-15,no,10,96,1789441782,100,1789442113,settlement,0.03,0.37
KXBTC15M-26SEP142330-30,yes,10,96,1789442628,100,1789443009,settlement,0.03,0.37
KXBTC15M-26SEP150100-00,no,10,96,1789448240,100,1789448410,settlement,0.03,0.37
KXBTC15M-26SEP150300-00,no,10,95,1789455130,100,1789455612,settlement,0.04,0.46
KXBTC15M-26SEP150330-30,yes,10,95,1789457113,100,1789457414,settlement,0.04,0.46
KXBTC15M-26SEP150345-45,no,10,97,1789457948,100,1789458310,settlement,0.03,0.27
KXBTC15M-26SEP150400-00,no,10,97,1789458854,100,1789459206,settlement,0.03,0.27
KXBTC15M-26SEP150415-15,no,10,97,1789459730,100,1789460112,settlement,0.03,0.27
KXBTC15M-26SEP150500-00,yes,10,95,1789462530,100,1789462811,settlement,0.04,0.46
KXBTC15M-26SEP150600-00,yes,10,96,1789466096,100,1789466407,settlement,0.03,0.37
KXBTC15M-26SEP150700-00,yes,10,95,1789469511,100,1789470014,settlement,0.04,0.46
KXBTC15M-26SEP150745-45,no,10,97,1789472472,100,1789472713,settlement,0.03,0.27
KXBTC15M-26SEP150915-15,yes,10,97,1789477923,100,1789478103,settlement,0.03,0.27
KXBTC15M-26SEP150945-45,no,10,97,1789479444,100,1789479916,settlement,0.03,0.27
KXBTC15M-26SEP151045-45,no,10,96,1789483101,100,1789483513,settlement,0.03,0.37
KXBTC15M-26SEP151215-15,no,10,96,1789488604,100,1789488915,settlement,0.03,0.37
KXBTC15M-26SEP151230-30,yes,10,97,1789489449,100,1789489821,settlement,0.03,0.27
KXBTC15M-26SEP151245-45,no,10,97,1789490416,100,1789490708,settlement,0.03,0.27
KXBTC15M-26SEP151300-00,yes,10,97,1789491384,100,1789491605,settlement,0.03,0.27
KXBTC15M-26SEP151315-15,no,10,97,1789492099,100,1789492501,settlement,0.03,0.27
KXBTC15M-26SEP151345-45,yes,10,97,1789493701,100,1789494314,settlement,0.03,0.27
KXBTC15M-26SEP151430-30,no,10,95,1789496512,0,1789497015,settlement,0.04,-9.54
KXBTC15M-26SEP151445-45,no,10,96,1789497540,100,1789497911,settlement,0.03,0.37
KXBTC15M-26SEP151500-00,no,10,96,1789498214,0,1789498807,settlement,0.03,-9.63
KXBTC15M-26SEP151715-15,no,10,95,1789506511,100,1789506903,settlement,0.04,0.46
KXBTC15M-26SEP151730-30,no,10,95,1789507569,100,1789507810,settlement,0.04,0.46
KXBTC15M-26SEP151830-30,yes,10,97,1789511307,100,1789511417,settlement,0.03,0.27
KXBTC15M-26SEP151915-15,yes,10,96,1789513776,100,1789514107,settlement,0.03,0.37
KXBTC15M-26SEP151945-45,no,10,95,1789515589,100,1789515910,settlement,0.04,0.46
KXBTC15M-26SEP152015-15,yes,10,97,1789517544,100,1789517715,settlement,0.03,0.27
KXBTC15M-26SEP152030-30,yes,10,95,1789518360,100,1789518611,settlement,0.04,0.46
KXBTC15M-26SEP152145-45,no,10,96,1789522623,100,1789523106,settlement,0.03,0.37
KXBTC15M-26SEP152230-30,yes,10,95,1789525333,100,1789525815,settlement,0.04,0.46
KXBTC15M-26SEP152245-45,yes,10,95,1789526400,100,1789526711,settlement,0.04,0.46
KXBTC15M-26SEP160045-45,yes,10,95,1789533663,100,1789533914,settlement,0.04,0.46
KXBTC15M-26SEP160100-00,no,10,95,1789534489,100,1789534801,settlement,0.04,0.46
KXBTC15M-26SEP160130-30,yes,10,95,1789536342,100,1789536613,settlement,0.04,0.46
KXBTC15M-26SEP160415-15,no,10,95,1789546055,100,1789546517,settlement,0.04,0.46
KXBTC15M-26SEP160515-15,yes,10,96,1789549551,100,1789550113,settlement,0.03,0.37
KXBTC15M-26SEP160700-00,no,10,96,1789556099,100,1789556411,settlement,0.03,0.37
KXBTC15M-26SEP160830-30,no,10,95,1789561531,100,1789561803,settlement,0.04,0.46
KXBTC15M-26SEP160915-15,no,10,95,1789564071,100,1789564513,settlement,0.04,0.46
KXBTC15M-26SEP161100-00,no,10,96,1789570521,100,1789570812,settlement,0.03,0.37
KXBTC15M-26SEP161145-45,yes,10,96,1789573302,100,1789573513,settlement,0.03,0.37
KXBTC15M-26SEP161300-00,yes,10,96,1789577739,100,1789578001,settlement,0.03,0.37
KXBTC15M-26SEP161445-45,no,10,96,1789583803,0,1789584306,settlement,0.03,-9.63
KXBTC15M-26SEP161500-00,no,10,95,1789584841,100,1789585213,settlement,0.04,0.46
KXBTC15M-26SEP161815-15,no,10,96,1789596444,100,1789596906,settlement,0.03,0.37
KXBTC15M-26SEP161830-30,no,10,95,1789597360,100,1789597812,settlement,0.04,0.46
KXBTC15M-26SEP161900-00,no,10,95,1789599304,100,1789599606,settlement,0.04,0.46
KXBTC15M-26SEP161915-15,yes,10,95,1789600201,100,1789600512,settlement,0.04,0.46
KXBTC15M-26SEP161930-30,yes,10,95,1789600805,100,1789601418,settlement,0.04,0.46
KXBTC15M-26SEP162015-15,yes,10,97,1789603818,100,1789604109,settlement,0.03,0.27
KXBTC15M-26SEP162030-30,yes,10,97,1789604684,100,1789605005,settlement,0.03,0.27
KXBTC15M-26SEP162130-30,yes,10,97,1789608221,100,1789608613,settlement,0.03,0.27
KXBTC15M-26SEP162245-45,yes,10,97,1789612677,100,1789613109,settlement,0.03,0.27
KXBTC15M-26SEP170015-15,no,10,95,1789618179,100,1789618511,settlement,0.04,0.46
KXBTC15M-26SEP170100-00,yes,10,95,1789620698,100,1789621210,settlement,0.04,0.46
KXBTC15M-26SEP170145-45,no,10,95,1789623617,100,1789623909,settlement,0.04,0.46
KXBTC15M-26SEP170230-30,no,10,95,1789626185,100,1789626617,settlement,0.04,0.46
KXBTC15M-26SEP170245-45,yes,10,95,1789627050,100,1789627502,settlement,0.04,0.46
KXBTC15M-26SEP170300-00,no,10,97,1789628136,100,1789628408,settlement,0.03,0.27
KXBTC15M-26SEP170515-15,yes,10,96,1789635973,100,1789636516,settlement,0.03,0.37
KXBTC15M-26SEP170615-15,no,10,95,1789639810,100,1789640111,settlement,0.04,0.46
KXBTC15M-26SEP170630-30,no,10,96,1789640726,100,1789641017,settlement,0.03,0.37
KXBTC15M-26SEP170730-30,no,10,96,1789644371,100,1789644612,settlement,0.03,0.37
KXBTC15M-26SEP170745-45,no,10,95,1789645005,100,1789645518,settlement,0.04,0.46
KXBTC15M-26SEP170900-00,no,10,97,1789649759,100,1789650010,settlement,0.03,0.27
KXBTC15M-26SEP170945-45,no,10,95,1789652237,100,1789652709,settlement,0.04,0.46
KXBTC15M-26SEP171000-00,yes,10,97,1789653153,100,1789653605,settlement,0.03,0.27
KXBTC15M-26SEP171115-15,no,10,97,1789657862,100,1789658103,settlement,0.03,0.27
KXBTC15M-26SEP171145-45,yes,10,96,1789659404,100,1789659916,settlement,0.03,0.37
KXBTC15M-26SEP171315-15,yes,10,95,1789664851,100,1789665314,settlement,0.04,0.46
KXBTC15M-26SEP171400-00,no,10,95,1789667524,100,1789668017,settlement,0.04,0.46
KXBTC15M-26SEP171645-45,no,10,96,1789677605,100,1789677906,settlement,0.03,0.37
KXBTC15M-26SEP171715-15,no,10,95,1789679499,100,1789679710,settlement,0.04,0.46
KXBTC15M-26SEP171730-30,yes,10,97,1789680415,100,1789680606,settlement,0.03,0.27
KXBTC15M-26SEP171800-00,no,10,95,1789682017,100,1789682409,settlement,0.04,0.46
KXBTC15M-26SEP171830-30,no,10,95,1789683860,100,1789684212,settlement,0.04,0.46
KXBTC15M-26SEP171845-45,yes,10,96,1789684635,100,1789685117,settlement,0.03,0.37
KXBTC15M-26SEP171915-15,yes,10,95,1789686710,100,1789686911,settlement,0.04,0.46
KXBTC15M-26SEP171945-45,no,10,95,1789688432,100,1789688703,settlement,0.04,0.46
KXBTC15M-26SEP172015-15,no,10,96,1789690387,0,1789690517,settlement,0.03,-9.63
KXBTC15M-26SEP172030-30,no,10,95,1789691112,100,1789691414,settlement,0.04,0.46
KXBTC15M-26SEP172115-15,yes,10,96,1789693962,0,1789694113,settlement,0.03,-9.63
KXBTC15M-26SEP172215-15,no,10,95,1789697451,0,1789697713,settlement,0.04,-9.54
KXBTC15M-26SEP172245-45,yes,10,95,1789699175,100,1789699516,settlement,0.04,0.46
KXBTC15M-26SEP172300-00,yes,10,95,1789700253,100,1789700413,settlement,0.04,0.46
KXBTC15M-26SEP180130-30,no,10,97,1789709224,0,1789709415,settlement,0.03,-9.73
KXBTC15M-26SEP180200-00,no,10,95,1789710936,100,1789711208,settlement,0.04,0.46
KXBTC15M-26SEP180430-30,yes,10,95,1789719833,100,1789720215,settlement,0.04,0.46
KXBTC15M-26SEP180515-15,yes,10,95,1789722583,100,1789722916,settlement,0.04,0.46
KXBTC15M-26SEP180545-45,no,10,95,1789724377,100,1789724709,settlement,0.04,0.46
KXBTC15M-26SEP180600-00,yes,10,97,1789725333,100,1789725605,settlement,0.03,0.27
KXBTC15M-26SEP180700-00,yes,10,96,1789728829,100,1789729211,settlement,0.03,0.37
KXBTC15M-26SEP180945-45,yes,10,95,1789738664,100,1789739107,settlement,0.04,0.46
KXBTC15M-26SEP181000-00,yes,10,96,1789739731,100,1789740013,settlement,0.03,0.37
KXBTC15M-26SEP181030-30,yes,10,97,1789741334,100,1789741816,settlement,0.03,0.27
KXBTC15M-26SEP181130-30,yes,10,96,1789745022,100,1789745404,settlement,0.03,0.37
KXBTC15M-26SEP181330-30,no,10,97,1789752259,100,1789752610,settlement,0.03,0.27
KXBTC15M-26SEP181400-00,yes,10,95,1789754123,100,1789754404,settlement,0.04,0.46
KXBTC15M-26SEP181545-45,no,10,95,1789760343,100,1789760715,settlement,0.04,0.46
KXBTC15M-26SEP181715-15,yes,10,96,1789765897,100,1789766108,settlement,0.03,0.37
KXBTC15M-26SEP181945-45,no,10,95,1789774886,100,1789775117,settlement,0.04,0.46
KXBTC15M-26SEP182030-30,yes,10,95,1789777565,100,1789777807,settlement,0.04,0.46
KXBTC15M-26SEP182045-45,yes,10,95,1789778280,100,1789778712,settlement,0.04,0.46
KXBTC15M-26SEP182145-45,no,10,95,1789782060,100,1789782311,settlement,0.04,0.46
KXBTC15M-26SEP182200-00,yes,10,95,1789782654,100,1789783217,settlement,0.04,0.46
KXBTC15M-26SEP182300-00,no,10,96,1789786696,100,1789786807,settlement,0.03,0.37
KXBTC15M-26SEP190030-30,no,10,95,1789791979,100,1789792210,settlement,0.04,0.46
KXBTC15M-26SEP190045-45,no,10,95,1789792704,100,1789793116,settlement,0.04,0.46
KXBTC15M-26SEP190115-15,yes,10,95,1789794487,100,1789794909,settlement,0.04,0.46
KXBTC15M-26SEP190245-45,yes,10,95,1789799967,100,1789800318,settlement,0.04,0.46
KXBTC15M-26SEP190315-15,yes,10,96,1789801789,100,1789802110,settlement,0.03,0.37
KXBTC15M-26SEP190330-30,no,10,96,1789802866,100,1789803007,settlement,0.03,0.37
KXBTC15M-26SEP190445-45,yes,10,97,1789807349,100,1789807510,settlement,0.03,0.27
KXBTC15M-26SEP190545-45,no,10,95,1789810723,100,1789811115,settlement,0.04,0.46
KXBTC15M-26SEP190645-45,no,10,95,1789814399,100,1789814710,settlement,0.04,0.46
KXBTC15M-26SEP190700-00,yes,10,96,1789815496,0,1789815607,settlement,0.03,-9.63
KXBTC15M-26SEP190715-15,yes,10,95,1789816141,100,1789816512,settlement,0.04,0.46
KXBTC15M-26SEP190845-45,yes,10,96,1789821721,100,1789821912,settlement,0.03,0.37
KXBTC15M-26SEP191030-30,yes,10,95,1789827858,100,1789828210,settlement,0.04,0.46
KXBTC15M-26SEP191115-15,yes,10,95,1789830549,100,1789830901,settlement,0.04,0.46
KXBTC15M-26SEP191145-45,yes,10,95,1789832434,100,1789832716,settlement,0.04,0.46
KXBTC15M-26SEP191200-00,no,10,96,1789833180,100,1789833612,settlement,0.03,0.37
KXBTC15M-26SEP191430-30,yes,10,97,1789842342,100,1789842613,settlement,0.03,0.27
KXBTC15M-26SEP191545-45,no,10,95,1789846775,100,1789847107,settlement,0.04,0.46
KXBTC15M-26SEP191615-15,yes,10,95,1789848618,100,1789848920,settlement,0.04,0.46
KXBTC15M-26SEP191630-30,no,10,95,1789849535,100,1789849816,settlement,0.04,0.46
KXBTC15M-26SEP191700-00,no,10,97,1789851197,100,1789851609,settlement,0.03,0.27
KXBTC15M-26SEP191800-00,yes,10,95,1789854784,100,1789855216,settlement,0.04,0.46
KXBTC15M-26SEP192230-30,no,10,95,1789871067,100,1789871419,settlement,0.04,0.46
KXBTC15M-26SEP192245-45,no,10,96,1789872055,100,1789872316,settlement,0.03,0.37
KXBTC15M-26SEP200000-00,yes,10,95,1789876510,100,1789876811,settlement,0.04,0.46
KXBTC15M-26SEP200130-30,no,10,95,1789881880,100,1789882202,settlement,0.04,0.46
KXBTC15M-26SEP200245-45,no,10,96,1789886524,100,1789886705,settlement,0.03,0.37
KXBTC15M-26SEP200530-30,yes,10,95,1789896189,100,1789896611,settlement,0.04,0.46
KXBTC15M-26SEP200545-45,yes,10,95,1789896954,100,1789897507,settlement,0.04,0.46
KXBTC15M-26SEP200600-00,no,10,97,1789898081,100,1789898413,settlement,0.03,0.27
KXBTC15M-26SEP200615-15,no,10,96,1789898938,100,1789899320,settlement,0.03,0.37
KXBTC15M-26SEP200900-00,yes,10,97,1789908898,100,1789909220,settlement,0.03,0.27
KXBTC15M-26SEP200915-15,yes,10,96,1789909654,100,1789910116,settlement,0.03,0.37
KXBTC15M-26SEP200945-45,no,10,96,1789911738,0,1789911909,settlement,0.03,-9.63
KXBTC15M-26SEP201045-45,yes,10,97,1789915287,100,1789915508,settlement,0.03,0.27
KXBTC15M-26SEP201115-15,yes,10,95,1789917000,100,1789917312,settlement,0.04,0.46
KXBTC15M-26SEP201145-45,yes,10,96,1789918793,100,1789919114,settlement,0.03,0.37
KXBTC15M-26SEP201345-45,yes,10,95,1789925920,100,1789926312,settlement,0.04,0.46
KXBTC15M-26SEP201515-15,yes,10,95,1789931423,100,1789931714,settlement,0.04,0.46
KXBTC15M-26SEP201545-45,yes,10,95,1789932975,100,1789933507,settlement,0.04,0.46
KXBTC15M-26SEP201645-45,no,10,95,1789936875,100,1789937106,settlement,0.04,0.46
KXBTC15M-26SEP201715-15,no,10,97,1789938568,100,1789938910,settlement,0.03,0.27
KXBTC15M-26SEP201800-00,yes,10,96,1789941440,100,1789941621,settlement,0.03,0.37
KXBTC15M-26SEP201830-30,no,10,95,1789943113,100,1789943415,settlement,0.04,0.46
KXBTC15M-26SEP201900-00,yes,10,97,1789945048,100,1789945209,settlement,0.03,0.27
KXBTC15M-26SEP202015-15,yes,10,95,1789949213,100,1789949706,settlement,0.04,0.46
KXBTC15M-26SEP202215-15,yes,10,95,1789956529,100,1789956901,settlement,0.04,0.46
KXBTC15M-26SEP202245-45,no,10,96,1789958373,100,1789958714,settlement,0.03,0.37
KXBTC15M-26SEP202330-30,yes,10,95,1789961073,100,1789961404,settlement,0.04,0.46
KXBTC15M-26SEP210130-30,yes,10,95,1789968196,100,1789968618,settlement,0.04,0.46
KXBTC15M-26SEP210230-30,yes,10,96,1789971812,100,1789972214,settlement,0.03,0.37
KXBTC15M-26SEP210300-00,yes,10,95,1789973404,100,1789974017,settlement,0.04,0.46
KXBTC15M-26SEP210330-30,yes,10,95,1789975398,100,1789975820,settlement,0.04,0.46
KXBTC15M-26SEP210415-15,yes,10,96,1789978038,100,1789978510,settlement,0.03,0.37
